order_item_id,order_id,product_id,quantity,unit_price_at_purchase
OI0007067,ORD002351,P0024,2,
OI0007068,ORD002351,P0007,1,
OI0007069,ORD000347,P0005,1,
OI0007070,ORD003495,P0026,1,
OI0007071,ORD003495,P0010,1,
OI0007072,ORD001994,P0013,1,
OI0007073,ORD000994,P0010,1,
OI0007074,ORD002864,P0003,3,
OI0007075,ORD002582,P0022,2,
OI0007076,ORD002582,P0001,2,
OI0007077,ORD001102,P0011,-1,
OI0007078,ORD001102,P0016,1,
OI0007079,ORD001102,P0023,1,
OI0007080,ORD002519,P0002,1,
OI0007081,ORD001030,P0013,2,
OI0007082,ORD002037,P0022,2,
OI0007083,ORD002037,P0022,1,
OI0007084,ORD002037,P0003,1,
OI0007085,ORD002037,P0013,1,
OI0007086,ORD000086,P0023,1,
OI0007087,ORD004139,P0003,1,
OI0007088,ORD004139,P0010,1,
OI0007089,ORD001976,P0013,2,
OI0007090,ORD001976,P0015,1,
OI0007091,ORD001976,P0011,2,
OI0007092,ORD000999,P0001,1,
OI0007093,ORD000996,P0006,1,
OI0007094,ORD000996,P0012,1,
OI0007095,ORD004709,P0021,1,
OI0007096,ORD004709,P0023,1,
OI0007097,ORD003233,P0024,1,
OI0007098,ORD001037,P0024,2,
OI0007099,ORD001037,P0004,1,
OI0007100,ORD001037,P0025,1,
OI0007101,ORD001599,P0010,1,
OI0007102,ORD002609,P0010,1,
OI0007103,ORD002609,P0009,1,
OI0007104,ORD002609,P0005,2,
OI0007105,ORD002609,P0013,1,
OI0007106,ORD000098,P0015,1,
OI0007107,ORD004897,P0024,2,
OI0007108,ORD000170,P0021,1,
OI0007109,ORD002565,P0003,1,
OI0007110,ORD002565,P0003,2,
OI0007111,ORD002565,P0009,-1,
OI0007112,ORD000733,P0015,1,
OI0007113,ORD003062,P0016,1,
OI0007114,ORD003062,P0013,1,
OI0007115,ORD003062,P0025,1,
OI0007116,ORD001811,P0013,1,
OI0007117,ORD001702,P0017,3,
OI0007118,ORD003465,P0022,1,
OI0007119,ORD003484,P0004,1,
OI0007120,ORD001211,P0013,-1,
OI0007121,ORD002586,P0022,1,
OI0007122,ORD002586,P0007,2,
OI0007123,ORD002586,P0024,3,
OI0007124,ORD003035,P0016,1,
OI0007125,ORD003035,P0003,1,
OI0007126,ORD000385,P0015,1,
OI0007127,ORD003834,P0020,1,
OI0007128,ORD003648,P0006,1,
OI0007129,ORD000864,P0010,1,
OI0007130,ORD000864,P0024,1,
OI0007131,ORD001368,P0013,1,
OI0007132,ORD001368,P0004,1,
OI0007133,ORD000186,P0025,1,
OI0007134,ORD000094,P0019,1,
OI0007135,ORD000094,P0001,1,
OI0007136,ORD004694,P0019,3,
OI0007137,ORD002254,P0018,1,
OI0007138,ORD000654,P0024,2,
OI0007139,ORD004028,P0010,2,
OI0007140,ORD002014,P0015,1,
OI0007141,ORD004166,P0011,2,
OI0007142,ORD004648,P0002,1,
OI0007143,ORD003559,P0006,1,
OI0007144,ORD003559,P0009,3,
OI0007145,ORD003559,P0015,1,
OI0007146,ORD002800,P0020,1,
OI0007147,ORD002800,P0009,1,
OI0007148,ORD004679,P0018,3,
OI0007149,ORD000244,P0017,3,
OI0007150,ORD001783,P0001,1,
OI0007151,ORD004269,P0016,1,
OI0007152,ORD004269,P0024,1,
OI0007153,ORD000680,P0021,1,
OI0007154,ORD004642,P0021,1,
OI0007155,ORD004642,P0011,1,
OI0007156,ORD004642,P0015,2,
OI0007157,ORD003205,P0016,1,
OI0007158,ORD003205,P0010,2,
OI0007159,ORD003205,P0026,1,
OI0007160,ORD003205,P0008,1,
OI0007161,ORD001310,P0003,1,
OI0007162,ORD001310,P0006,1,
OI0007163,ORD004067,P0017,1,
OI0007164,ORD004067,P0013,3,
OI0007165,ORD004393,P0013,1,
OI0007166,ORD004393,P0018,1,
OI0007167,ORD001689,P0024,2,
OI0007168,ORD002179,P0020,1,
OI0007169,ORD002179,P0010,1,
OI0007170,ORD000811,P0026,2,
OI0007171,ORD002693,P0025,1,
OI0007172,ORD002152,P0026,1,
OI0007173,ORD004169,P0011,1,
OI0007174,ORD004169,P0005,1,
OI0007175,ORD002689,P0018,1,
OI0007176,ORD000118,P0017,1,
OI0007177,ORD000118,P0009,3,
OI0007178,ORD004525,P0001,2,
OI0007179,ORD000672,P0012,1,
OI0007180,ORD000672,P0013,1,
OI0007181,ORD000672,P0010,1,
OI0007182,ORD003702,P0014,1,
OI0007183,ORD001537,P0006,2,
OI0007184,ORD002452,P0011,1,
OI0007185,ORD002452,P0010,1,
OI0007186,ORD001128,P0011,1,
OI0007187,ORD001128,P0011,1,
OI0007188,ORD001128,P0009,1,
OI0007189,ORD001128,P0005,1,
OI0007190,ORD000607,P0003,1,
OI0007191,ORD000607,P0006,1,
OI0007192,ORD000607,P0024,3,
OI0007193,ORD000607,P0019,2,
OI0007194,ORD003791,P0008,2,
OI0007195,ORD003614,P0010,3,
OI0007196,ORD003614,P0001,1,
OI0007197,ORD003614,P0009,1,
OI0007198,ORD000586,P0013,1,
OI0007199,ORD001176,P0006,2,
OI0007200,ORD001176,P0023,2,
OI0007201,ORD004487,P0003,1,
OI0007202,ORD000421,P0021,1,
OI0007203,ORD000911,P0008,1,
OI0007204,ORD001036,P0005,1,
OI0007205,ORD002856,P0023,2,
OI0007206,ORD002692,P0003,1,
OI0007207,ORD004017,P0025,2,
OI0007208,ORD003039,P0015,1,
OI0007209,ORD003039,P0014,1,
OI0007210,ORD003039,P0022,1,
OI0007211,ORD003039,P0020,3,
OI0007212,ORD004821,P0023,-1,
OI0007213,ORD004821,P0020,1,
OI0007214,ORD003589,P0011,-1,
OI0007215,ORD003037,P0009,2,
OI0007216,ORD003037,P0011,1,
OI0007217,ORD003037,P0014,1,
OI0007218,ORD003751,P0014,2,
OI0007219,ORD003751,P0021,1,
OI0007220,ORD004298,P0025,1,
OI0007221,ORD004298,P0017,1,
OI0007222,ORD002269,P0003,1,
OI0007223,ORD002269,P0025,1,
OI0007224,ORD003194,P0020,1,
OI0007225,ORD003194,P0024,1,
OI0007226,ORD004384,P0005,1,
OI0007227,ORD004384,P0002,2,
OI0007228,ORD004384,P0022,3,
OI0007229,ORD001395,P0012,1,
OI0007230,ORD002356,P0022,1,
OI0007231,ORD002356,P0014,1,
OI0007232,ORD002380,P0012,2,
OI0007233,ORD002380,P0015,1,
OI0007234,ORD003356,P0026,1,
OI0007235,ORD000697,P0013,1,
OI0007236,ORD000697,P0025,1,
OI0007237,ORD000780,P0025,1,
OI0007238,ORD000780,P0001,1,
OI0007239,ORD000780,P0009,1,
OI0007240,ORD001342,P0025,3,
OI0007241,ORD001342,P0025,1,
OI0007242,ORD001342,P0019,1,
OI0007243,ORD001342,P0002,3,
OI0007244,ORD002789,P0011,1,
OI0007245,ORD001917,P0008,2,
OI0007246,ORD001917,P0021,2,
OI0007247,ORD001917,P0021,1,
OI0007248,ORD000139,P0013,1,
OI0007249,ORD000139,P0011,1,
OI0007250,ORD001867,P0012,3,
OI0007251,ORD003930,P0005,2,
OI0007252,ORD002788,P0013,2,
OI0007253,ORD000396,P0023,1,
OI0007254,ORD004295,P0008,1,
OI0007255,ORD000303,P0001,1,
OI0007256,ORD000238,P0017,1,
OI0007257,ORD000238,P0025,1,
OI0007258,ORD000238,P0015,1,
OI0007259,ORD000238,P0006,2,
OI0007260,ORD000432,P0022,2,
OI0007261,ORD000432,P0011,1,
OI0007262,ORD000432,P0024,2,
OI0007263,ORD002798,P0017,1,
OI0007264,ORD002798,P0022,2,
OI0007265,ORD002147,P0012,1,
OI0007266,ORD002147,P0019,2,
OI0007267,ORD003523,P0025,2,
OI0007268,ORD003081,P0015,2,
OI0007269,ORD002105,P0022,1,
OI0007270,ORD004556,P0001,2,
OI0007271,ORD004556,P0006,1,
OI0007272,ORD004691,P0017,1,
OI0007273,ORD004691,P0017,1,
OI0007274,ORD004691,P0011,1,
OI0007275,ORD001720,P0022,1,
OI0007276,ORD001720,P0016,1,
OI0007277,ORD001720,P0022,3,
OI0007278,ORD004808,P0019,3,
OI0007279,ORD002543,P0007,1,
OI0007280,ORD002543,P0021,1,
OI0007281,ORD002543,P0009,3,
OI0007282,ORD002543,P0009,1,
OI0007283,ORD000535,P0002,1,
OI0007284,ORD000535,P0021,2,
OI0007285,ORD003257,P0001,1,
OI0007286,ORD003257,P0008,1,
OI0007287,ORD004565,P0018,1,
OI0007288,ORD003104,P0003,1,
OI0007289,ORD003627,P0016,3,
OI0007290,ORD003627,P0020,1,
OI0007291,ORD003926,P0020,2,
OI0007292,ORD003926,P0009,3,
OI0007293,ORD000718,P0021,2,
OI0007294,ORD004068,P0009,1,
OI0007295,ORD004068,P0001,1,
OI0007296,ORD003126,P0015,1,
OI0007297,ORD002288,P0023,1,
OI0007298,ORD002288,P0008,1,
OI0007299,ORD002288,P0022,3,
OI0007300,ORD002288,P0025,2,
OI0007301,ORD002397,P0024,1,
OI0007302,ORD001541,P0006,1,
OI0007303,ORD001541,P0006,-1,
OI0007304,ORD003919,P0016,1,
OI0007305,ORD003481,P0013,2,
OI0007306,ORD002919,P0018,1,
OI0007307,ORD002919,P0026,1,
OI0007308,ORD002919,P0018,2,
OI0007309,ORD000880,P0005,1,
OI0007310,ORD004239,P0024,1,
OI0007311,ORD000832,P0013,1,
OI0007312,ORD004963,P0021,1,
OI0007313,ORD004194,P0020,1,
OI0007314,ORD004194,P0009,1,
OI0007315,ORD003954,P0006,2,
OI0007316,ORD001855,P0016,1,
OI0007317,ORD001855,P0018,2,
OI0007318,ORD002683,P0015,1,
OI0007319,ORD002683,P0012,2,
OI0007320,ORD001743,P0022,1,
OI0007321,ORD001743,P0011,1,
OI0007322,ORD004710,P0015,1,
OI0007323,ORD004710,P0008,2,
OI0007324,ORD004833,P0024,1,
OI0007325,ORD004833,P0019,2,
OI0007326,ORD002505,P0020,3,
OI0007327,ORD002505,P0001,2,
OI0007328,ORD003647,P0019,2,
OI0007329,ORD003647,P0007,2,
OI0007330,ORD001002,P0018,2,
OI0007331,ORD001002,P0013,1,
OI0007332,ORD001488,P0001,1,
OI0007333,ORD002568,P0007,1,
OI0007334,ORD000513,P0001,2,
OI0007335,ORD000513,P0002,1,
OI0007336,ORD004508,P0015,1,
OI0007337,ORD004508,P0009,1,
OI0007338,ORD004508,P0007,2,
OI0007339,ORD004508,P0025,1,
OI0007340,ORD001507,P0003,3,
OI0007341,ORD001507,P0007,1,
OI0007342,ORD003562,P0005,2,
OI0007343,ORD002337,P0026,1,
OI0007344,ORD000079,P0006,-1,
OI0007345,ORD001609,P0001,1,
OI0007346,ORD001609,P0002,2,
OI0007347,ORD004552,P0021,-1,
OI0007348,ORD003932,P0017,2,
OI0007349,ORD003932,P0023,1,
OI0007350,ORD003932,P0006,2,
OI0007351,ORD001427,P0023,2,
OI0007352,ORD002889,P0022,2,
OI0007353,ORD002889,P0015,3,
OI0007354,ORD002889,P0005,1,
OI0007355,ORD002889,P0005,1,
OI0007356,ORD000560,P0001,1,
OI0007357,ORD000560,P0004,3,
OI0007358,ORD001435,P0014,3,
OI0007359,ORD001435,P0008,3,
OI0007360,ORD001435,P0005,1,
OI0007361,ORD004146,P0007,2,
OI0007362,ORD003887,P0015,2,
OI0007363,ORD004203,P0017,1,
OI0007364,ORD004203,P0009,1,
OI0007365,ORD000307,P0010,1,
OI0007366,ORD003499,P0010,1,
OI0007367,ORD003499,P0019,1,
OI0007368,ORD003499,P0021,1,
OI0007369,ORD001493,P0011,1,
OI0007370,ORD004270,P0019,1,
OI0007371,ORD004270,P0016,2,
OI0007372,ORD001964,P0019,1,
OI0007373,ORD001647,P0002,1,
OI0007374,ORD001647,P0006,3,
OI0007375,ORD001647,P0021,1,
OI0007376,ORD000563,P0004,1,
OI0007377,ORD000563,P0024,1,
OI0007378,ORD000563,P0020,1,
OI0007379,ORD000682,P0015,2,
OI0007380,ORD003452,P0025,1,
OI0007381,ORD004749,P0022,1,
OI0007382,ORD001023,P0021,1,
OI0007383,ORD004916,P0023,1,
OI0007384,ORD001821,P0021,3,
OI0007385,ORD000249,P0022,1,
OI0007386,ORD000249,P0008,1,
OI0007387,ORD004183,P0003,1,
OI0007388,ORD004183,P0025,-1,
OI0007389,ORD004001,P0025,1,
OI0007390,ORD004001,P0006,1,
OI0007391,ORD001896,P0024,1,
OI0007392,ORD002731,P0026,3,
OI0007393,ORD000301,P0018,1,
OI0007394,ORD000301,P0003,1,
OI0007395,ORD000301,P0007,1,
OI0007396,ORD001665,P0007,1,
OI0007397,ORD001665,P0011,1,
OI0007398,ORD001665,P0002,1,
OI0007399,ORD002371,P0020,1,
OI0007400,ORD002130,P0010,1,
OI0007401,ORD002130,P0010,3,
OI0007402,ORD002130,P0009,1,
OI0007403,ORD001634,P0004,2,
OI0007404,ORD003764,P0001,1,
OI0007405,ORD002460,P0020,1,
OI0007406,ORD002920,P0024,1,
OI0007407,ORD002920,P0016,1,
OI0007408,ORD000976,P0019,2,
OI0007409,ORD000976,P0004,1,
OI0007410,ORD003779,P0002,1,
OI0007411,ORD003779,P0012,1,
OI0007412,ORD000919,P0015,1,
OI0007413,ORD002424,P0006,1,
OI0007414,ORD003592,P0018,3,
OI0007415,ORD003592,P0013,-1,
OI0007416,ORD002438,P0026,1,
OI0007417,ORD001157,P0009,1,
OI0007418,ORD001157,P0015,1,
OI0007419,ORD001157,P0023,1,
OI0007420,ORD002922,P0020,1,
OI0007421,ORD001760,P0004,1,
OI0007422,ORD001760,P0006,1,
OI0007423,ORD001760,P0012,1,
OI0007424,ORD003000,P0022,1,
OI0007425,ORD001887,P0021,1,
OI0007426,ORD003864,P0001,1,
OI0007427,ORD003864,P0012,2,
OI0007428,ORD003864,P0015,1,
OI0007429,ORD002206,P0002,1,
OI0007430,ORD002206,P0014,1,
OI0007431,ORD004809,P0008,1,
OI0007432,ORD003721,P0014,1,
OI0007433,ORD004569,P0012,1,
OI0007434,ORD002117,P0026,1,
OI0007435,ORD002117,P0009,1,
OI0007436,ORD000760,P0025,1,
OI0007437,ORD000760,P0004,1,
OI0007438,ORD000760,P0001,1,
OI0007439,ORD000760,P0012,2,
OI0007440,ORD002528,P0023,2,
OI0007441,ORD002976,P0009,1,
OI0007442,ORD004973,P0004,1,
OI0007443,ORD004973,P0004,1,
OI0007444,ORD000428,P0019,1,
OI0007445,ORD000428,P0022,2,
OI0007446,ORD000428,P0021,1,
OI0007447,ORD002753,P0008,3,
OI0007448,ORD002753,P0011,1,
OI0007449,ORD002753,P0010,1,
OI0007450,ORD000449,P0004,1,
OI0007451,ORD000546,P0015,3,
OI0007452,ORD003676,P0013,1,
OI0007453,ORD003676,P0011,1,
OI0007454,ORD003676,P0020,1,
OI0007455,ORD000689,P0010,1,
OI0007456,ORD000689,P0019,3,
OI0007457,ORD003017,P0001,1,
OI0007458,ORD003017,P0001,2,
OI0007459,ORD003017,P0025,1,
OI0007460,ORD004008,P0021,1,
OI0007461,ORD002685,P0020,1,
OI0007462,ORD002685,P0013,1,
OI0007463,ORD002685,P0024,1,
OI0007464,ORD004116,P0015,1,
OI0007465,ORD004116,P0011,1,
OI0007466,ORD000948,P0015,3,
OI0007467,ORD004615,P0008,1,
OI0007468,ORD004615,P0013,1,
OI0007469,ORD004615,P0006,-1,
OI0007470,ORD000831,P0001,1,
OI0007471,ORD002562,P0004,2,
OI0007472,ORD002562,P0025,1,
OI0007473,ORD001147,P0001,1,
OI0007474,ORD001147,P0007,1,
OI0007475,ORD002837,P0017,2,
OI0007476,ORD002837,P0021,1,
OI0007477,ORD002837,P0024,1,
OI0007478,ORD002837,P0021,1,
OI0007479,ORD001396,P0001,1,
OI0007480,ORD001396,P0002,-1,
OI0007481,ORD001396,P0018,1,
OI0007482,ORD001396,P0025,1,
OI0007483,ORD002501,P0007,2,
OI0007484,ORD002501,P0019,1,
OI0007485,ORD002501,P0021,1,
OI0007486,ORD001483,P0012,2,
OI0007487,ORD004501,P0018,1,
OI0007488,ORD004501,P0001,2,
OI0007489,ORD004501,P0022,2,
OI0007490,ORD004501,P0015,2,
OI0007491,ORD002661,P0023,1,
OI0007492,ORD002632,P0022,1,
OI0007493,ORD002632,P0007,1,
OI0007494,ORD002632,P0025,2,
OI0007495,ORD002630,P0013,1,
OI0007496,ORD002839,P0018,1,
OI0007497,ORD002839,P0021,1,
OI0007498,ORD002839,P0011,1,
OI0007499,ORD002019,P0025,2,
OI0007500,ORD002019,P0008,3,
OI0007501,ORD002218,P0017,1,
OI0007502,ORD002218,P0005,2,
OI0007503,ORD002218,P0021,1,
OI0007504,ORD003487,P0017,2,
OI0007505,ORD004807,P0022,1,
OI0007506,ORD004053,P0018,1,
OI0007507,ORD004053,P0007,1,
OI0007508,ORD004053,P0021,1,
OI0007509,ORD004053,P0014,1,
OI0007510,ORD004835,P0025,1,
OI0007511,ORD004835,P0026,2,
OI0007512,ORD001173,P0010,1,
OI0007513,ORD001173,P0015,1,
OI0007514,ORD001173,P0021,1,
OI0007515,ORD001941,P0020,2,
OI0007516,ORD003870,P0023,1,
OI0007517,ORD003870,P0011,2,
OI0007518,ORD000557,P0003,1,
OI0007519,ORD000749,P0021,1,
OI0007520,ORD001515,P0010,1,
OI0007521,ORD001515,P0016,1,
OI0007522,ORD001047,P0019,2,
OI0007523,ORD001047,P0014,1,
OI0007524,ORD001047,P0025,1,
OI0007525,ORD003231,P0001,-1,
OI0007526,ORD003231,P0016,1,
OI0007527,ORD004983,P0018,1,
OI0007528,ORD004983,P0001,1,
OI0007529,ORD004983,P0026,1,
OI0007530,ORD000028,P0007,3,
OI0007531,ORD000462,P0015,1,
OI0007532,ORD000462,P0005,1,
OI0007533,ORD000462,P0020,1,
OI0007534,ORD000462,P0012,-1,
OI0007535,ORD004895,P0021,1,
OI0007536,ORD004895,P0001,2,
OI0007537,ORD000833,P0020,2,
OI0007538,ORD002849,P0004,1,
OI0007539,ORD002849,P0007,1,
OI0007540,ORD002729,P0010,1,
OI0007541,ORD002729,P0022,1,
OI0007542,ORD002355,P0005,3,
OI0007543,ORD001124,P0002,1,
OI0007544,ORD001124,P0021,1,
OI0007545,ORD000671,P0025,1,
OI0007546,ORD000671,P0020,3,
OI0007547,ORD004007,P0016,2,
OI0007548,ORD000051,P0016,1,
OI0007549,ORD000051,P0013,1,
OI0007550,ORD002561,P0022,1,
OI0007551,ORD001846,P0018,1,
OI0007552,ORD001899,P0026,1,
OI0007553,ORD004689,P0014,1,
OI0007554,ORD004689,P0021,1,
OI0007555,ORD001399,P0017,1,
OI0007556,ORD001399,P0009,2,
OI0007557,ORD002673,P0006,1,
OI0007558,ORD002673,P0011,2,
OI0007559,ORD003581,P0015,1,
OI0007560,ORD003581,P0025,2,
OI0007561,ORD003581,P0018,2,
OI0007562,ORD001826,P0016,1,
OI0007563,ORD001826,P0015,1,
OI0007564,ORD001826,P0012,1,
OI0007565,ORD004423,P0011,3,
OI0007566,ORD002668,P0024,3,
OI0007567,ORD002364,P0017,1,
OI0007568,ORD002487,P0017,1,
OI0007569,ORD003186,P0006,1,
OI0007570,ORD004762,P0011,2,
OI0007571,ORD004762,P0008,1,
OI0007572,ORD002518,P0019,1,
OI0007573,ORD004088,P0010,1,
OI0007574,ORD004088,P0010,2,
OI0007575,ORD002119,P0002,1,
OI0007576,ORD000241,P0007,1,
OI0007577,ORD003602,P0021,1,
OI0007578,ORD003602,P0003,1,
OI0007579,ORD003602,P0019,1,
OI0007580,ORD002416,P0015,2,
OI0007581,ORD002416,P0012,1,
OI0007582,ORD001766,P0006,1,
OI0007583,ORD001766,P0017,3,
OI0007584,ORD001933,P0021,1,
OI0007585,ORD002718,P0015,2,
OI0007586,ORD002718,P0015,2,
OI0007587,ORD000065,P0004,2,
OI0007588,ORD001024,P0015,1,
OI0007589,ORD001024,P0007,1,
OI0007590,ORD001482,P0001,2,
OI0007591,ORD001482,P0017,1,
OI0007592,ORD001510,P0009,1,
OI0007593,ORD001461,P0016,1,
OI0007594,ORD001461,P0020,1,
OI0007595,ORD003486,P0013,1,
OI0007596,ORD003486,P0017,1,
OI0007597,ORD002584,P0003,1,
OI0007598,ORD002584,P0024,1,
OI0007599,ORD001122,P0026,1,
OI0007600,ORD001122,P0010,3,
OI0007601,ORD003914,P0018,1,
OI0007602,ORD003914,P0003,2,
OI0007603,ORD003574,P0024,1,
OI0007604,ORD002820,P0024,1,
OI0007605,ORD002820,P0026,1,
OI0007606,ORD002820,P0011,1,
OI0007607,ORD002651,P0001,1,
OI0007608,ORD002651,P0023,2,
OI0007609,ORD002651,P0010,1,
OI0007610,ORD002651,P0021,-1,
OI0007611,ORD000958,P0011,1,
OI0007612,ORD000958,P0018,2,
OI0007613,ORD000958,P0015,1,
OI0007614,ORD001033,P0004,1,
OI0007615,ORD001033,P0014,1,
OI0007616,ORD004857,P0008,1,
OI0007617,ORD003096,P0023,1,
OI0007618,ORD003096,P0012,1,
OI0007619,ORD000317,P0008,2,
OI0007620,ORD002465,P0023,1,
OI0007621,ORD001351,P0017,1,
OI0007622,ORD004893,P0011,2,
OI0007623,ORD003284,P0013,-1,
OI0007624,ORD003457,P0025,1,
OI0007625,ORD002810,P0020,1,
OI0007626,ORD002810,P0014,1,
OI0007627,ORD002247,P0007,1,
OI0007628,ORD003965,P0002,1,
OI0007629,ORD003965,P0024,1,
OI0007630,ORD003965,P0013,1,
OI0007631,ORD003223,P0008,2,
OI0007632,ORD000355,P0022,1,
OI0007633,ORD001078,P0024,1,
OI0007634,ORD001078,P0007,1,
OI0007635,ORD001078,P0012,1,
OI0007636,ORD001078,P0003,2,
OI0007637,ORD002065,P0018,1,
OI0007638,ORD002065,P0016,1,
OI0007639,ORD002483,P0012,2,
OI0007640,ORD002422,P0021,3,
OI0007641,ORD002224,P0004,1,
OI0007642,ORD001892,P0017,1,
OI0007643,ORD001892,P0009,2,
OI0007644,ORD000390,P0012,1,
OI0007645,ORD001007,P0005,2,
OI0007646,ORD001007,P0008,1,
OI0007647,ORD001007,P0021,1,
OI0007648,ORD003051,P0011,3,
OI0007649,ORD003504,P0008,1,
OI0007650,ORD003504,P0013,2,
OI0007651,ORD003504,P0004,-1,
OI0007652,ORD001672,P0012,1,
OI0007653,ORD004925,P0012,2,
OI0007654,ORD000256,P0017,1,
OI0007655,ORD000287,P0026,3,
OI0007656,ORD003396,P0011,1,
OI0007657,ORD001328,P0012,1,
OI0007658,ORD003868,P0018,1,
OI0007659,ORD003868,P0007,1,
OI0007660,ORD004781,P0026,1,
OI0007661,ORD000970,P0012,2,
OI0007662,ORD000160,P0007,3,
OI0007663,ORD000160,P0001,1,
OI0007664,ORD000160,P0024,3,
OI0007665,ORD000160,P0013,1,
OI0007666,ORD004118,P0009,1,
OI0007667,ORD000425,P0015,2,
OI0007668,ORD003677,P0013,1,
OI0007669,ORD004706,P0020,1,
OI0007670,ORD004706,P0024,1,
OI0007671,ORD002411,P0013,2,
OI0007672,ORD002411,P0016,2,
OI0007673,ORD004435,P0006,1,
OI0007674,ORD004435,P0010,1,
OI0007675,ORD003591,P0013,1,
OI0007676,ORD001570,P0002,2,
OI0007677,ORD002139,P0004,2,
OI0007678,ORD004819,P0011,1,
OI0007679,ORD004819,P0025,1,
OI0007680,ORD002399,P0023,1,
OI0007681,ORD002399,P0002,3,
OI0007682,ORD002399,P0005,1,
OI0007683,ORD003174,P0007,1,
OI0007684,ORD003174,P0014,1,
OI0007685,ORD003174,P0025,1,
OI0007686,ORD000142,P0011,1,
OI0007687,ORD000142,P0005,1,
OI0007688,ORD001666,P0008,1,
OI0007689,ORD002916,P0023,1,
OI0007690,ORD000835,P0015,1,
OI0007691,ORD003304,P0022,1,
OI0007692,ORD003304,P0022,1,
OI0007693,ORD003198,P0016,1,
OI0007694,ORD003198,P0023,3,
OI0007695,ORD002826,P0020,1,
OI0007696,ORD002826,P0013,1,
OI0007697,ORD000377,P0006,1,
OI0007698,ORD000377,P0024,1,
OI0007699,ORD000377,P0009,1,
OI0007700,ORD000377,P0016,2,
OI0007701,ORD001744,P0018,2,
OI0007702,ORD001744,P0020,2,
OI0007703,ORD001744,P0015,1,
OI0007704,ORD000006,P0009,1,
OI0007705,ORD000388,P0002,1,
OI0007706,ORD000388,P0013,1,
OI0007707,ORD000105,P0005,1,
OI0007708,ORD003036,P0011,1,
OI0007709,ORD003663,P0003,1,
OI0007710,ORD001224,P0014,1,
OI0007711,ORD001224,P0005,1,
OI0007712,ORD000120,P0019,1,
OI0007713,ORD000120,P0015,2,
OI0007714,ORD001938,P0006,1,
OI0007715,ORD001938,P0007,3,
OI0007716,ORD004964,P0006,1,
OI0007717,ORD002848,P0017,2,
OI0007718,ORD002848,P0007,1,
OI0007719,ORD002848,P0026,1,
OI0007720,ORD002848,P0017,3,
OI0007721,ORD000869,P0007,1,
OI0007722,ORD000869,P0001,1,
OI0007723,ORD002146,P0019,2,
OI0007724,ORD003881,P0002,2,
OI0007725,ORD003881,P0022,1,
OI0007726,ORD003881,P0009,1,
OI0007727,ORD003881,P0006,1,
OI0007728,ORD001942,P0005,1,
OI0007729,ORD004431,P0001,1,
OI0007730,ORD002500,P0019,2,
OI0007731,ORD002500,P0023,1,
OI0007732,ORD003953,P0006,1,
OI0007733,ORD002703,P0021,3,
OI0007734,ORD000338,P0007,2,
OI0007735,ORD001557,P0008,1,
OI0007736,ORD001557,P0017,1,
OI0007737,ORD001557,P0021,3,
OI0007738,ORD004914,P0024,3,
OI0007739,ORD004914,P0020,1,
OI0007740,ORD000005,P0021,2,
OI0007741,ORD001815,P0019,1,
OI0007742,ORD000856,P0012,2,
OI0007743,ORD000856,P0016,1,
OI0007744,ORD000856,P0006,2,
OI0007745,ORD000856,P0022,1,
OI0007746,ORD002070,P0018,1,
OI0007747,ORD002070,P0010,1,
OI0007748,ORD002070,P0010,1,
OI0007749,ORD004380,P0021,2,
OI0007750,ORD002217,P0009,1,
OI0007751,ORD002217,P0024,1,
OI0007752,ORD001468,P0002,1,
OI0007753,ORD001468,P0025,1,
OI0007754,ORD001468,P0005,1,
OI0007755,ORD004460,P0022,1,
OI0007756,ORD004460,P0006,1,
OI0007757,ORD004460,P0005,1,
OI0007758,ORD000149,P0022,2,
OI0007759,ORD000149,P0021,1,
OI0007760,ORD000149,P0004,2,
OI0007761,ORD000502,P0012,1,
OI0007762,ORD000502,P0014,1,
OI0007763,ORD004911,P0014,1,
OI0007764,ORD003279,P0017,1,
OI0007765,ORD003279,P0021,3,
OI0007766,ORD003279,P0009,3,
OI0007767,ORD003250,P0010,1,
OI0007768,ORD003250,P0008,1,
OI0007769,ORD000321,P0010,2,
OI0007770,ORD003758,P0023,1,
OI0007771,ORD001144,P0024,2,
OI0007772,ORD003265,P0003,1,
OI0007773,ORD004665,P0023,1,
OI0007774,ORD004665,P0025,-1,
OI0007775,ORD004665,P0007,1,
OI0007776,ORD000258,P0023,1,
OI0007777,ORD000258,P0026,1,
OI0007778,ORD000258,P0020,1,
OI0007779,ORD000969,P0018,1,
OI0007780,ORD000969,P0001,1,
OI0007781,ORD000969,P0024,1,
OI0007782,ORD004673,P0024,-1,
OI0007783,ORD004673,P0006,-1,
OI0007784,ORD004673,P0006,2,
OI0007785,ORD004780,P0015,1,
OI0007786,ORD000082,P0015,1,
OI0007787,ORD003232,P0006,1,
OI0007788,ORD004217,P0002,1,
OI0007789,ORD004217,P0022,2,
OI0007790,ORD004217,P0015,1,
OI0007791,ORD001366,P0024,1,
OI0007792,ORD001366,P0005,1,
OI0007793,ORD000081,P0025,1,
OI0007794,ORD002589,P0005,1,
OI0007795,ORD002589,P0024,1,
OI0007796,ORD002376,P0001,1,
OI0007797,ORD002376,P0009,1,
OI0007798,ORD002173,P0025,2,
OI0007799,ORD002173,P0015,1,
OI0007800,ORD000230,P0026,1,
